TransactionID,Date,CustomerID,Region,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,Discount,ProfitMargin,PaymentMethod,SalesRep,CustomerSatisfaction
7763,2022-11-20 10:00:00,2923,North,Sports,Shirt,6,24.7,124.49,0.16,0.24,Credit Card,Ethan,1
7764,2022-11-20 11:00:00,4046,North,Beauty,Perfume,2,134.32,201.48,0.25,0.19,PayPal,Bob,2
7765,2022-11-20 12:00:00,2781,North,Beauty,Football,15,53.61,627.24,0.22,0.32,PayPal,Charlie,1
7766,2022-11-20 13:00:00,3689,West,Home,Laptop,11,200.17,2157.83,0.02,0.31,Credit Card,Bob,4
7767,2022-11-20 14:00:00,4545,North,Home,Sofa,16,483.58,6112.45,0.21,0.34,Credit Card,Alice,5
7768,2022-11-20 15:00:00,1826,West,Sports,Shirt,4,350.64,1346.46,0.04,0.23,PayPal,Charlie,3
7769,2022-11-20 16:00:00,4994,South,Clothing,Shirt,11,354.92,3787.0,0.03,0.33,Credit Card,Ethan,4
7770,2022-11-20 17:00:00,3330,West,Electronics,Football,14,229.32,2825.22,0.12,0.1,Bank Transfer,Bob,4
7771,2022-11-20 18:00:00,1590,North,Electronics,Football,8,406.6,3187.74,0.02,0.06,Credit Card,Ethan,2
7772,2022-11-20 19:00:00,3119,South,Sports,Perfume,6,454.6,2045.7,0.25,0.28,Cash,Charlie,4
7773,2022-11-20 20:00:00,4334,East,Clothing,Sofa,19,480.97,7859.05,0.14,0.09,Cash,Ethan,3
7774,2022-11-20 21:00:00,3750,West,Clothing,Shirt,4,54.0,177.12,0.18,0.24,PayPal,Bob,1
7775,2022-11-20 22:00:00,2902,North,Clothing,Laptop,4,440.42,1462.19,0.17,0.3,Credit Card,Charlie,5
7776,2022-11-20 23:00:00,2910,North,Home,Perfume,6,116.42,495.95,0.29,0.19,Cash,Bob,3
7777,2022-11-21 00:00:00,1574,North,Sports,Sofa,11,201.65,1619.25,0.27,0.07,Credit Card,Bob,5
7778,2022-11-21 01:00:00,4047,East,Electronics,Football,1,176.01,132.01,0.25,0.36,Bank Transfer,Ethan,4
7779,2022-11-21 02:00:00,1891,South,Clothing,Sofa,2,339.19,603.76,0.11,0.07,Cash,Charlie,3
7780,2022-11-21 03:00:00,3059,South,Sports,Football,9,300.97,2600.38,0.04,0.37,PayPal,Ethan,2
7781,2022-11-21 04:00:00,1140,North,Electronics,Sofa,16,59.01,774.21,0.18,0.07,Credit Card,Charlie,5
7782,2022-11-21 05:00:00,2789,West,Home,Laptop,6,392.5,2048.85,0.13,0.31,PayPal,Alice,2
7783,2022-11-21 06:00:00,4626,North,Beauty,Perfume,9,222.62,1863.33,0.07,0.37,Cash,Alice,5
7784,2022-11-21 07:00:00,1016,North,Electronics,Football,19,6.1,112.42,0.03,0.37,Cash,Charlie,4
7785,2022-11-21 08:00:00,2086,West,Electronics,Laptop,5,210.18,914.28,0.13,0.36,Cash,Ethan,5
7786,2022-11-21 09:00:00,1252,North,Electronics,Shirt,10,260.58,2084.64,0.2,0.36,Bank Transfer,Diana,1
7787,2022-11-21 10:00:00,1464,East,Beauty,Laptop,7,39.09,221.64,0.19,0.23,Bank Transfer,Charlie,1
7788,2022-11-21 11:00:00,1375,North,Clothing,Laptop,2,79.81,122.91,0.23,0.25,Cash,Bob,5
7789,2022-11-21 12:00:00,2827,East,Beauty,Laptop,4,496.82,1709.06,0.14,0.27,Credit Card,Alice,5
7790,2022-11-21 13:00:00,4028,North,Electronics,Football,8,436.24,3140.93,0.1,0.36,Bank Transfer,Charlie,4
7791,2022-11-21 14:00:00,1519,South,Home,Shirt,3,71.0,178.92,0.16,0.34,Cash,Charlie,1
7792,2022-11-21 15:00:00,2860,West,Electronics,Perfume,2,292.25,415.0,0.29,0.32,Credit Card,Charlie,2
7793,2022-11-21 16:00:00,1089,South,Home,Laptop,9,192.73,1717.22,0.01,0.29,PayPal,Bob,3
7794,2022-11-21 17:00:00,1719,North,Sports,Football,11,274.15,2533.15,0.16,0.27,Bank Transfer,Ethan,2
7795,2022-11-21 18:00:00,3851,North,Home,Football,4,237.91,856.48,0.1,0.37,Cash,Diana,3
7796,2022-11-21 19:00:00,3843,East,Electronics,Perfume,9,28.83,251.69,0.03,0.12,Bank Transfer,Bob,3
7797,2022-11-21 20:00:00,1629,North,Beauty,Sofa,6,161.13,841.1,0.13,0.12,Credit Card,Diana,3
7798,2022-11-21 21:00:00,2884,North,Electronics,Shirt,1,67.13,54.38,0.19,0.39,Credit Card,Alice,5
7799,2022-11-21 22:00:00,4246,North,Electronics,Shirt,3,247.04,622.54,0.16,0.24,Credit Card,Diana,1
7800,2022-11-21 23:00:00,1075,South,Sports,Laptop,7,454.12,3147.05,0.01,0.22,Bank Transfer,Diana,4
7801,2022-11-22 00:00:00,4684,East,Clothing,Sofa,9,497.79,3718.49,0.17,0.35,Cash,Alice,4
7802,2022-11-22 01:00:00,1925,South,Electronics,Shirt,8,472.41,3514.73,0.07,0.35,Credit Card,Bob,4
7803,2022-11-22 02:00:00,4734,East,Sports,Laptop,13,492.92,5767.16,0.1,0.11,Bank Transfer,Bob,1
7804,2022-11-22 03:00:00,3447,South,Beauty,Sofa,18,12.55,205.57,0.09,0.11,PayPal,Alice,5
7805,2022-11-22 04:00:00,2805,North,Sports,Football,19,366.08,5147.08,0.26,0.33,Bank Transfer,Bob,4
7806,2022-11-22 05:00:00,1969,South,Sports,Laptop,9,140.11,1248.38,0.01,0.32,Bank Transfer,Ethan,5
7807,2022-11-22 06:00:00,2094,South,Home,Sofa,6,433.48,2340.79,0.1,0.13,PayPal,Diana,2
7808,2022-11-22 07:00:00,3028,East,Clothing,Perfume,12,407.8,4306.37,0.12,0.34,PayPal,Bob,1
7809,2022-11-22 08:00:00,4251,East,Clothing,Shirt,4,214.72,695.69,0.19,0.22,PayPal,Diana,2
7810,2022-11-22 09:00:00,4195,South,Beauty,Laptop,9,239.26,1636.54,0.24,0.21,PayPal,Bob,1
7811,2022-11-22 10:00:00,2404,East,Sports,Football,10,136.22,1062.52,0.22,0.39,Credit Card,Diana,5
7812,2022-11-22 11:00:00,4364,East,Beauty,Laptop,3,147.96,341.79,0.23,0.23,Cash,Alice,5
7813,2022-11-22 12:00:00,3844,East,Beauty,Shirt,17,490.68,7841.07,0.06,0.1,PayPal,Alice,2
7814,2022-11-22 13:00:00,1194,West,Clothing,Shirt,7,444.98,2273.85,0.27,0.15,Cash,Alice,1
7815,2022-11-22 14:00:00,4982,East,Clothing,Sofa,8,99.98,703.86,0.12,0.17,Cash,Ethan,4
7816,2022-11-22 15:00:00,1227,West,Clothing,Football,11,141.38,1555.18,0.0,0.39,Credit Card,Ethan,4
7817,2022-11-22 16:00:00,4502,West,Electronics,Sofa,13,58.78,611.31,0.2,0.14,Cash,Alice,3
7818,2022-11-22 17:00:00,2459,East,Sports,Football,3,494.49,1216.45,0.18,0.2,PayPal,Diana,2
7819,2022-11-22 18:00:00,4858,South,Beauty,Laptop,19,454.07,8282.24,0.04,0.31,Bank Transfer,Alice,5
7820,2022-11-22 19:00:00,1460,East,Sports,Laptop,14,278.29,2766.2,0.29,0.15,Bank Transfer,Alice,2
7821,2022-11-22 20:00:00,1617,North,Beauty,Sofa,16,347.98,4621.17,0.17,0.3,Bank Transfer,Charlie,4
7822,2022-11-22 21:00:00,4092,South,Beauty,Perfume,15,375.23,4840.47,0.14,0.12,Cash,Ethan,3
7823,2022-11-22 22:00:00,1063,West,Beauty,Shirt,2,105.89,186.37,0.12,0.13,Bank Transfer,Ethan,1
7824,2022-11-22 23:00:00,3212,West,Beauty,Sofa,6,467.66,2637.6,0.06,0.4,Credit Card,Alice,4
7825,2022-11-23 00:00:00,3074,South,Home,Sofa,7,265.74,1320.73,0.29,0.18,Bank Transfer,Alice,4
7826,2022-11-23 01:00:00,4382,South,Home,Laptop,9,50.76,360.9,0.21,0.31,Bank Transfer,Charlie,2
7827,2022-11-23 02:00:00,4059,East,Electronics,Shirt,9,201.56,1505.65,0.17,0.34,Cash,Charlie,1
7828,2022-11-23 03:00:00,1284,West,Clothing,Sofa,17,302.82,4169.83,0.19,0.17,Cash,Ethan,4
7829,2022-11-23 04:00:00,2683,North,Beauty,Laptop,3,179.65,404.21,0.25,0.18,Cash,Ethan,3
7830,2022-11-23 05:00:00,3328,East,Sports,Laptop,4,351.11,1137.6,0.19,0.32,PayPal,Ethan,5
7831,2022-11-23 06:00:00,1837,South,Home,Sofa,2,441.61,856.72,0.03,0.26,PayPal,Ethan,4
7832,2022-11-23 07:00:00,1830,West,Clothing,Sofa,1,387.09,305.8,0.21,0.18,Cash,Diana,2
7833,2022-11-23 08:00:00,2187,South,Electronics,Laptop,10,323.12,2681.9,0.17,0.31,Bank Transfer,Alice,4
7834,2022-11-23 09:00:00,4969,South,Clothing,Sofa,3,258.52,550.65,0.29,0.35,Cash,Diana,2
7835,2022-11-23 10:00:00,3965,South,Beauty,Shirt,10,130.96,1021.49,0.22,0.13,Credit Card,Bob,1
7836,2022-11-23 11:00:00,1223,East,Clothing,Laptop,9,230.2,1864.62,0.1,0.06,Bank Transfer,Ethan,4
7837,2022-11-23 12:00:00,1783,North,Beauty,Laptop,17,150.01,2448.16,0.04,0.15,Bank Transfer,Ethan,3
7838,2022-11-23 13:00:00,4217,North,Home,Sofa,15,467.34,6028.69,0.14,0.29,Cash,Alice,4
7839,2022-11-23 14:00:00,4012,West,Home,Sofa,3,454.12,1089.89,0.2,0.37,Bank Transfer,Ethan,5
7840,2022-11-23 15:00:00,1949,South,Beauty,Sofa,3,82.13,234.07,0.05,0.35,Bank Transfer,Ethan,3
7841,2022-11-23 16:00:00,4939,North,Sports,Shirt,4,412.2,1335.53,0.19,0.13,Credit Card,Diana,5
7842,2022-11-23 17:00:00,4101,South,Home,Laptop,4,352.94,1058.82,0.25,0.36,Credit Card,Bob,4
7843,2022-11-23 18:00:00,1044,West,Sports,Perfume,17,487.73,7876.84,0.05,0.33,Cash,Diana,3
7844,2022-11-23 19:00:00,2810,South,Beauty,Shirt,6,234.34,1110.77,0.21,0.31,Bank Transfer,Charlie,3
7845,2022-11-23 20:00:00,1470,North,Beauty,Shirt,11,362.48,3907.53,0.02,0.29,PayPal,Ethan,5
7846,2022-11-23 21:00:00,3081,South,Home,Laptop,12,261.35,3136.2,0.0,0.33,Credit Card,Diana,1
7847,2022-11-23 22:00:00,3700,North,Sports,Perfume,7,39.35,272.7,0.01,0.35,PayPal,Alice,5
7848,2022-11-23 23:00:00,4498,West,Beauty,Laptop,13,28.15,296.42,0.19,0.34,PayPal,Bob,3
7849,2022-11-24 00:00:00,1829,South,Home,Shirt,6,65.45,278.82,0.29,0.09,PayPal,Bob,4
7850,2022-11-24 01:00:00,2909,North,Beauty,Sofa,3,151.61,350.22,0.23,0.3,Credit Card,Alice,4
7851,2022-11-24 02:00:00,3268,West,Clothing,Laptop,14,133.26,1716.39,0.08,0.34,Credit Card,Alice,1
7852,2022-11-24 03:00:00,2891,South,Clothing,Laptop,14,365.52,5014.93,0.02,0.11,Bank Transfer,Ethan,4
7853,2022-11-24 04:00:00,3581,West,Home,Sofa,10,359.38,2946.92,0.18,0.12,Cash,Bob,3
7854,2022-11-24 05:00:00,1691,North,Beauty,Perfume,5,485.84,2429.2,0.0,0.33,Bank Transfer,Alice,4
7855,2022-11-24 06:00:00,2390,South,Home,Perfume,2,158.64,241.13,0.24,0.17,Credit Card,Charlie,3
7856,2022-11-24 07:00:00,1931,South,Electronics,Laptop,6,469.53,2619.98,0.07,0.19,Bank Transfer,Bob,4
7857,2022-11-24 08:00:00,1840,South,Home,Sofa,11,308.36,3086.68,0.09,0.18,Cash,Alice,1
7858,2022-11-24 09:00:00,4814,West,Home,Laptop,18,250.18,4052.92,0.1,0.12,Bank Transfer,Diana,4
7859,2022-11-24 10:00:00,4058,West,Clothing,Sofa,11,335.58,2842.36,0.23,0.38,Credit Card,Alice,2
7860,2022-11-24 11:00:00,2938,North,Clothing,Shirt,15,352.86,4869.47,0.08,0.33,PayPal,Bob,2
7861,2022-11-24 12:00:00,2573,East,Beauty,Sofa,3,90.1,245.97,0.09,0.14,Bank Transfer,Ethan,3
7862,2022-11-24 13:00:00,3629,South,Home,Laptop,2,377.1,633.53,0.16,0.09,Credit Card,Charlie,3
7863,2022-11-24 14:00:00,4187,South,Home,Football,7,363.96,2191.04,0.14,0.18,PayPal,Alice,4
7864,2022-11-24 15:00:00,3286,North,Beauty,Perfume,5,498.78,1770.67,0.29,0.2,Credit Card,Bob,2
7865,2022-11-24 16:00:00,4406,South,Sports,Laptop,13,456.41,5458.66,0.08,0.05,Bank Transfer,Alice,4
7866,2022-11-24 17:00:00,3488,West,Beauty,Sofa,8,343.91,2668.74,0.03,0.36,PayPal,Alice,3
7867,2022-11-24 18:00:00,1147,West,Clothing,Sofa,9,357.62,2703.61,0.16,0.35,Bank Transfer,Bob,5
7868,2022-11-24 19:00:00,2032,South,Clothing,Perfume,8,473.26,3558.92,0.06,0.35,Cash,Diana,2
7869,2022-11-24 20:00:00,2311,South,Home,Laptop,10,483.75,4257.0,0.12,0.33,PayPal,Bob,2
7870,2022-11-24 21:00:00,1387,West,Clothing,Football,2,414.35,778.98,0.06,0.31,PayPal,Bob,5
7871,2022-11-24 22:00:00,4121,South,Beauty,Shirt,10,384.86,2847.96,0.26,0.27,Credit Card,Ethan,5
7872,2022-11-24 23:00:00,2873,West,Home,Football,11,60.13,595.29,0.1,0.39,Bank Transfer,Alice,2
7873,2022-11-25 00:00:00,4588,East,Beauty,Shirt,11,416.01,3523.6,0.23,0.3,Cash,Alice,2
7874,2022-11-25 01:00:00,1915,East,Beauty,Shirt,5,130.33,469.19,0.28,0.27,Credit Card,Bob,2
7875,2022-11-25 02:00:00,2878,South,Home,Laptop,14,284.07,2863.43,0.28,0.33,PayPal,Diana,3
7876,2022-11-25 03:00:00,3685,South,Sports,Shirt,3,205.66,518.26,0.16,0.14,PayPal,Ethan,2
7877,2022-11-25 04:00:00,4658,South,Clothing,Sofa,2,176.08,250.03,0.29,0.39,PayPal,Diana,1
7878,2022-11-25 05:00:00,4748,West,Electronics,Shirt,18,158.57,2283.41,0.2,0.06,PayPal,Diana,2
7879,2022-11-25 06:00:00,1277,East,Electronics,Shirt,1,428.44,411.3,0.04,0.28,Credit Card,Ethan,5
7880,2022-11-25 07:00:00,2977,East,Electronics,Perfume,1,385.72,281.58,0.27,0.08,Bank Transfer,Ethan,1
7881,2022-11-25 08:00:00,2859,North,Clothing,Perfume,17,264.11,3861.29,0.14,0.35,Bank Transfer,Diana,5
7882,2022-11-25 09:00:00,4036,North,Sports,Laptop,6,333.92,1903.34,0.05,0.39,Credit Card,Diana,5
7883,2022-11-25 10:00:00,4371,South,Beauty,Laptop,13,492.34,4864.32,0.24,0.19,Credit Card,Diana,4
7884,2022-11-25 11:00:00,2825,West,Home,Sofa,1,201.78,163.44,0.19,0.35,Cash,Alice,2
7885,2022-11-25 12:00:00,3636,South,Sports,Perfume,6,277.79,1233.39,0.26,0.17,Bank Transfer,Alice,2
7886,2022-11-25 13:00:00,2833,East,Electronics,Football,8,269.09,1614.54,0.25,0.11,Bank Transfer,Alice,2
7887,2022-11-25 14:00:00,3696,South,Clothing,Laptop,13,468.31,5479.23,0.1,0.15,PayPal,Alice,5
7888,2022-11-25 15:00:00,1617,South,Clothing,Laptop,2,179.02,329.4,0.08,0.16,Bank Transfer,Ethan,1
7889,2022-11-25 16:00:00,2630,East,Home,Perfume,8,493.2,3077.57,0.22,0.27,Cash,Bob,2
7890,2022-11-25 17:00:00,3182,East,Beauty,Perfume,1,155.83,129.34,0.17,0.33,PayPal,Alice,2
7891,2022-11-25 18:00:00,1579,East,Sports,Sofa,13,58.91,750.51,0.02,0.12,Credit Card,Diana,1
7892,2022-11-25 19:00:00,2170,East,Sports,Perfume,1,99.73,94.74,0.05,0.08,PayPal,Bob,1
7893,2022-11-25 20:00:00,1489,North,Sports,Shirt,10,215.98,2051.81,0.05,0.13,PayPal,Alice,2
7894,2022-11-25 21:00:00,3525,West,Beauty,Football,5,326.63,1339.18,0.18,0.15,Bank Transfer,Charlie,4
7895,2022-11-25 22:00:00,2182,West,Beauty,Shirt,13,260.83,3289.07,0.03,0.15,Cash,Charlie,2
7896,2022-11-25 23:00:00,1383,East,Beauty,Shirt,5,191.26,898.92,0.06,0.13,Credit Card,Ethan,2
7897,2022-11-26 00:00:00,1162,West,Home,Shirt,10,283.21,2378.96,0.16,0.21,PayPal,Charlie,5
7898,2022-11-26 01:00:00,3488,West,Clothing,Laptop,3,420.21,1210.2,0.04,0.35,Bank Transfer,Ethan,3
7899,2022-11-26 02:00:00,2876,West,Electronics,Shirt,2,420.27,781.7,0.07,0.09,Credit Card,Ethan,2
7900,2022-11-26 03:00:00,2212,West,Beauty,Laptop,2,364.48,532.14,0.27,0.35,Cash,Ethan,5
7901,2022-11-26 04:00:00,3462,East,Clothing,Perfume,5,476.46,1882.02,0.21,0.22,PayPal,Bob,3
7902,2022-11-26 05:00:00,2362,South,Beauty,Football,4,297.15,1081.63,0.09,0.28,PayPal,Bob,5
7903,2022-11-26 06:00:00,2630,South,Electronics,Football,2,8.79,13.01,0.26,0.34,Bank Transfer,Charlie,5
7904,2022-11-26 07:00:00,2204,South,Beauty,Shirt,9,149.01,1233.8,0.08,0.16,PayPal,Bob,4
7905,2022-11-26 08:00:00,1287,North,Clothing,Football,9,167.47,1235.93,0.18,0.38,Bank Transfer,Alice,1
7906,2022-11-26 09:00:00,2857,West,Home,Laptop,9,275.93,2210.2,0.11,0.08,Bank Transfer,Ethan,1
7907,2022-11-26 10:00:00,1186,East,Electronics,Perfume,4,452.92,1394.99,0.23,0.23,Bank Transfer,Alice,5
7908,2022-11-26 11:00:00,2907,East,Clothing,Shirt,8,419.87,2989.47,0.11,0.14,PayPal,Bob,1
7909,2022-11-26 12:00:00,2161,North,Sports,Sofa,18,119.93,2007.63,0.07,0.19,Bank Transfer,Diana,2
7910,2022-11-26 13:00:00,1129,East,Sports,Football,9,262.1,1934.3,0.18,0.21,Credit Card,Bob,4
7911,2022-11-26 14:00:00,3241,South,Sports,Football,3,331.28,775.2,0.22,0.37,Cash,Ethan,4
7912,2022-11-26 15:00:00,3363,North,Home,Shirt,6,493.82,2488.85,0.16,0.2,Cash,Diana,1
7913,2022-11-26 16:00:00,4856,East,Beauty,Football,19,20.49,307.55,0.21,0.29,PayPal,Diana,1
7914,2022-11-26 17:00:00,2887,North,Beauty,Football,5,234.62,1020.6,0.13,0.38,Cash,Ethan,4
7915,2022-11-26 18:00:00,1143,North,Beauty,Sofa,17,494.11,6383.9,0.24,0.22,Cash,Charlie,5
7916,2022-11-26 19:00:00,1015,East,Home,Laptop,19,488.72,7614.26,0.18,0.19,Credit Card,Bob,5
7917,2022-11-26 20:00:00,4373,South,Sports,Shirt,3,168.71,475.76,0.06,0.39,Credit Card,Bob,5
7918,2022-11-26 21:00:00,3470,East,Beauty,Shirt,8,5.01,29.26,0.27,0.34,Bank Transfer,Diana,2
7919,2022-11-26 22:00:00,1244,West,Home,Sofa,9,295.43,1994.15,0.25,0.38,Credit Card,Diana,5
7920,2022-11-26 23:00:00,1926,West,Home,Sofa,8,434.13,2465.86,0.29,0.19,Credit Card,Ethan,5
7921,2022-11-27 00:00:00,4178,East,Clothing,Laptop,14,165.53,1923.46,0.17,0.29,PayPal,Ethan,1
7922,2022-11-27 01:00:00,4159,South,Beauty,Perfume,10,467.46,3739.68,0.2,0.14,Credit Card,Charlie,3
7923,2022-11-27 02:00:00,3176,West,Sports,Shirt,17,169.69,2134.7,0.26,0.35,Bank Transfer,Diana,5
7924,2022-11-27 03:00:00,1906,West,Electronics,Football,3,307.05,902.73,0.02,0.38,PayPal,Bob,5
7925,2022-11-27 04:00:00,1886,East,Home,Laptop,3,362.41,793.68,0.27,0.14,Cash,Ethan,3
7926,2022-11-27 05:00:00,1340,East,Clothing,Shirt,3,175.98,485.7,0.08,0.09,Cash,Alice,5
7927,2022-11-27 06:00:00,3051,East,Electronics,Laptop,4,179.34,703.01,0.02,0.12,Bank Transfer,Bob,3
7928,2022-11-27 07:00:00,4398,North,Home,Perfume,17,237.65,3757.25,0.07,0.27,Bank Transfer,Diana,3
7929,2022-11-27 08:00:00,2433,North,Clothing,Shirt,14,418.44,4803.69,0.18,0.15,Credit Card,Ethan,5
7930,2022-11-27 09:00:00,4950,North,Beauty,Football,2,54.92,108.74,0.01,0.27,PayPal,Ethan,2
7931,2022-11-27 10:00:00,1305,East,Clothing,Shirt,12,317.58,3810.96,0.0,0.17,PayPal,Alice,5
7932,2022-11-27 11:00:00,1907,South,Home,Laptop,5,340.29,1378.17,0.19,0.37,PayPal,Charlie,2
7933,2022-11-27 12:00:00,3654,West,Beauty,Perfume,2,281.15,483.58,0.14,0.21,Bank Transfer,Bob,5
7934,2022-11-27 13:00:00,4792,North,Sports,Laptop,12,468.24,4214.16,0.25,0.22,Cash,Ethan,2
7935,2022-11-27 14:00:00,4296,South,Clothing,Laptop,9,302.99,2508.76,0.08,0.17,Credit Card,Charlie,5
7936,2022-11-27 15:00:00,2371,East,Electronics,Sofa,9,319.12,2642.31,0.08,0.08,Cash,Alice,4
7937,2022-11-27 16:00:00,4039,North,Beauty,Laptop,1,301.88,295.84,0.02,0.22,PayPal,Alice,4
7938,2022-11-27 17:00:00,1320,East,Beauty,Perfume,7,362.4,2130.91,0.16,0.32,Cash,Bob,3
7939,2022-11-27 18:00:00,1558,South,Sports,Football,18,72.03,1153.92,0.11,0.38,Credit Card,Bob,1
7940,2022-11-27 19:00:00,2204,North,Clothing,Sofa,10,447.67,4029.03,0.1,0.08,Credit Card,Ethan,4
7941,2022-11-27 20:00:00,3665,North,Electronics,Laptop,15,26.03,335.79,0.14,0.33,Credit Card,Ethan,4
7942,2022-11-27 21:00:00,3758,North,Sports,Shirt,9,322.17,2174.65,0.25,0.14,PayPal,Bob,5
7943,2022-11-27 22:00:00,2409,North,Clothing,Sofa,11,309.66,3304.07,0.03,0.34,Cash,Bob,1
7944,2022-11-27 23:00:00,2641,South,Electronics,Perfume,1,108.02,90.74,0.16,0.17,Bank Transfer,Ethan,5
7945,2022-11-28 00:00:00,4863,North,Electronics,Shirt,11,25.15,260.05,0.06,0.09,PayPal,Ethan,5
7946,2022-11-28 01:00:00,4843,West,Home,Perfume,1,73.72,69.3,0.06,0.26,Credit Card,Ethan,3
7947,2022-11-28 02:00:00,2131,West,Electronics,Shirt,5,139.48,641.61,0.08,0.36,Bank Transfer,Alice,5
7948,2022-11-28 03:00:00,3578,East,Clothing,Football,18,441.64,6836.59,0.14,0.11,PayPal,Diana,5
7949,2022-11-28 04:00:00,3457,North,Sports,Perfume,1,428.59,364.3,0.15,0.06,Credit Card,Bob,3
7950,2022-11-28 05:00:00,4367,West,Sports,Shirt,10,36.61,270.91,0.26,0.36,Cash,Alice,5
7951,2022-11-28 06:00:00,1817,West,Home,Perfume,13,148.19,1406.32,0.27,0.29,Bank Transfer,Ethan,1
7952,2022-11-28 07:00:00,2194,West,Clothing,Sofa,8,445.21,2920.58,0.18,0.33,Credit Card,Diana,3
7953,2022-11-28 08:00:00,4402,South,Electronics,Perfume,13,122.15,1460.91,0.08,0.07,Bank Transfer,Diana,4
7954,2022-11-28 09:00:00,3540,North,Home,Perfume,2,498.0,747.0,0.25,0.36,Cash,Alice,5
7955,2022-11-28 10:00:00,4266,South,Beauty,Shirt,12,132.14,1205.12,0.24,0.2,Bank Transfer,Charlie,1
7956,2022-11-28 11:00:00,1011,South,Clothing,Perfume,13,370.86,3664.1,0.24,0.36,Cash,Charlie,2
7957,2022-11-28 12:00:00,1194,West,Home,Football,8,211.44,1691.52,0.0,0.07,Credit Card,Ethan,3
7958,2022-11-28 13:00:00,3537,West,Sports,Laptop,15,72.44,836.68,0.23,0.36,Bank Transfer,Charlie,3
7959,2022-11-28 14:00:00,3842,East,Home,Sofa,7,131.3,680.13,0.26,0.29,Cash,Ethan,5
7960,2022-11-28 15:00:00,3928,North,Beauty,Shirt,7,339.18,1946.89,0.18,0.24,Cash,Charlie,5
7961,2022-11-28 16:00:00,3229,North,Clothing,Perfume,17,171.84,2249.39,0.23,0.07,Credit Card,Alice,3
7962,2022-11-28 17:00:00,4009,West,Home,Perfume,19,304.04,4448.11,0.23,0.29,Credit Card,Diana,5
7963,2022-11-28 18:00:00,4888,West,Electronics,Perfume,3,106.74,272.19,0.15,0.26,Credit Card,Bob,5
7964,2022-11-28 19:00:00,1655,North,Clothing,Sofa,7,227.05,1207.91,0.24,0.3,Bank Transfer,Diana,1
7965,2022-11-28 20:00:00,2921,East,Home,Laptop,12,258.56,2358.07,0.24,0.3,PayPal,Charlie,1
7966,2022-11-28 21:00:00,4387,West,Home,Football,14,209.33,2139.35,0.27,0.21,Credit Card,Diana,1
7967,2022-11-28 22:00:00,3741,East,Clothing,Football,2,102.97,148.28,0.28,0.12,Bank Transfer,Charlie,4
7968,2022-11-28 23:00:00,3077,South,Sports,Shirt,7,233.47,1372.8,0.16,0.37,Credit Card,Ethan,3
7969,2022-11-29 00:00:00,2619,West,Electronics,Laptop,16,347.99,5512.16,0.01,0.37,Bank Transfer,Bob,3
7970,2022-11-29 01:00:00,4749,South,Clothing,Laptop,9,482.63,4300.23,0.01,0.12,Cash,Ethan,5
7971,2022-11-29 02:00:00,4867,West,Electronics,Sofa,1,395.81,284.98,0.28,0.27,Cash,Bob,5
7972,2022-11-29 03:00:00,4864,South,Electronics,Perfume,12,84.93,917.24,0.1,0.12,Cash,Ethan,3
7973,2022-11-29 04:00:00,2119,West,Clothing,Laptop,2,139.99,249.18,0.11,0.35,PayPal,Ethan,5
7974,2022-11-29 05:00:00,4452,East,Home,Perfume,18,44.02,681.43,0.14,0.08,Bank Transfer,Diana,1
7975,2022-11-29 06:00:00,1777,East,Sports,Sofa,14,72.15,929.29,0.08,0.4,PayPal,Bob,2
7976,2022-11-29 07:00:00,1443,East,Electronics,Shirt,12,129.09,1270.25,0.18,0.26,Credit Card,Diana,4
7977,2022-11-29 08:00:00,1297,South,Electronics,Shirt,18,103.77,1419.57,0.24,0.06,Cash,Ethan,1
7978,2022-11-29 09:00:00,1807,East,Home,Perfume,5,110.76,509.5,0.08,0.36,Cash,Diana,1
7979,2022-11-29 10:00:00,2760,South,Clothing,Perfume,7,119.23,651.0,0.22,0.29,Cash,Charlie,5
7980,2022-11-29 11:00:00,1844,West,Sports,Laptop,4,153.84,492.29,0.2,0.29,PayPal,Ethan,4
7981,2022-11-29 12:00:00,2015,South,Electronics,Sofa,13,67.17,733.5,0.16,0.15,Credit Card,Charlie,2
7982,2022-11-29 13:00:00,2384,West,Electronics,Shirt,16,142.53,2052.43,0.1,0.17,PayPal,Ethan,2
7983,2022-11-29 14:00:00,2397,North,Clothing,Laptop,16,345.76,4093.8,0.26,0.37,Cash,Charlie,5
7984,2022-11-29 15:00:00,1553,North,Home,Football,19,122.02,2040.17,0.12,0.27,PayPal,Charlie,4
7985,2022-11-29 16:00:00,3350,North,Beauty,Laptop,4,90.06,320.61,0.11,0.06,Credit Card,Ethan,1
7986,2022-11-29 17:00:00,1420,South,Home,Perfume,1,38.51,31.19,0.19,0.16,Credit Card,Charlie,1
7987,2022-11-29 18:00:00,2269,North,Electronics,Football,13,252.49,2363.31,0.28,0.26,Cash,Bob,3
7988,2022-11-29 19:00:00,4791,North,Electronics,Laptop,9,421.78,3226.62,0.15,0.1,PayPal,Charlie,1
7989,2022-11-29 20:00:00,2260,North,Sports,Sofa,10,34.21,266.84,0.22,0.08,Cash,Ethan,2
7990,2022-11-29 21:00:00,4605,West,Home,Shirt,6,273.45,1411.0,0.14,0.07,Cash,Bob,2
